library_code,category_code,code,name_fr,service_type,unit_label_fr,focus_terms,volume_eligible,recurring_eligible,credit_eligible,order,macro_category_code,subcategory_code,secondary_subcategory_codes_json,description_fr,standard_deliverables_fr,standard_proof_fr,status,version,franchisee_can_create,franchisee_can_edit,franchisee_delete_policy,central_approval_flags
LOG,LOG-INV,LOG-INVENTORY-OPT,Optimisation des niveaux de stock,ADVISORY,références et sites,"[""historique"", ""lead times"", ""service cible"", ""saisonnalité"", ""contraintes stockage""]",False,False,True,10,LOG-MACRO-PLAN,LOG-INV,[],"Prestation structurée de optimisation des niveaux de stock comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-INV,LOG-FORECAST,Prévision de la demande et S&OP,DATA_PROJECT,références et mois,"[""historique ventes"", ""promotions"", ""horizon"", ""granularité"", ""processus S&OP""]",False,False,True,11,LOG-MACRO-PLAN,LOG-INV,[],"Prestation structurée de prévision de la demande et s&op comprenant cadrage, exécution, contrôle, documentation et réception.","modèle de données, pipelines, tableaux de bord et documentation",contrôles qualité et validation KPI,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-WH,LOG-WH-DESIGN,Conception ou optimisation d’entrepôt,ENGINEERING,"m², références et flux","[""surface"", ""flux"", ""volumes"", ""équipements"", ""contraintes bâtiment""]",False,False,True,12,LOG-MACRO-OPS,LOG-WH,[],"Prestation structurée de conception ou optimisation d’entrepôt comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-WH,LOG-WMS,Choix et déploiement WMS,IMPLEMENTATION,"utilisateurs, sites et références","[""processus"", ""volumes"", ""matériels"", ""intégrations"", ""migration""]",True,False,True,13,LOG-MACRO-OPS,LOG-WH,"[""LOG-DIGI""]","Prestation structurée de choix et déploiement wms comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-WH,LOG-PICKING,Optimisation préparation de commandes,ADVISORY,commandes et lignes,"[""profils commandes"", ""layout"", ""méthodes"", ""temps"", ""erreurs""]",False,False,True,14,LOG-MACRO-OPS,LOG-WH,[],"Prestation structurée de optimisation préparation de commandes comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-TRANS,LOG-TRANS-TENDER,Appel d’offres transporteurs,PROCUREMENT,routes et expéditions,"[""routes"", ""volumes"", ""fréquence"", ""SLA"", ""contraintes marchandises""]",False,False,True,15,LOG-MACRO-OPS,LOG-TRANS,[],"Prestation structurée de appel d’offres transporteurs comprenant cadrage, exécution, contrôle, documentation et réception.","dossier de consultation, analyse des offres et recommandation",comparatif et décision,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-TRANS,LOG-ROUTE,Optimisation des tournées et du dernier kilomètre,DATA_PROJECT,livraisons et véhicules,"[""adresses"", ""fenêtres"", ""véhicules"", ""capacités"", ""KPI""]",False,False,True,16,LOG-MACRO-OPS,LOG-TRANS,[],"Prestation structurée de optimisation des tournées et du dernier kilomètre comprenant cadrage, exécution, contrôle, documentation et réception.","modèle de données, pipelines, tableaux de bord et documentation",contrôles qualité et validation KPI,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-TRADE,LOG-CUSTOMS,Assistance douane et conformité import-export,ADVISORY,produits et déclarations,"[""produits"", ""pays"", ""codes douaniers"", ""incoterms"", ""documents""]",False,False,True,17,LOG-MACRO-TRADE,LOG-TRADE,[],"Prestation structurée de assistance douane et conformité import-export comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-TRADE,LOG-IMPORT,Organisation d’opérations import-export,MANAGED_SERVICE,expéditions et conteneurs,"[""origine/destination"", ""marchandises"", ""volumes"", ""délais"", ""assurance""]",True,True,True,18,LOG-MACRO-TRADE,LOG-TRADE,[],"Prestation structurée de organisation d’opérations import-export comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-DIGI,LOG-SC-DIGITAL,Digitalisation et tableau de bord supply chain,DATA_PROJECT,sources et KPI,"[""systèmes"", ""KPI"", ""fréquence"", ""alertes"", ""utilisateurs""]",False,False,True,19,LOG-MACRO-TRADE,LOG-DIGI,[],"Prestation structurée de digitalisation et tableau de bord supply chain comprenant cadrage, exécution, contrôle, documentation et réception.","modèle de données, pipelines, tableaux de bord et documentation",contrôles qualité et validation KPI,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-DIGI,LOG-BCP,Plan de continuité supply chain,RISK_ADVISORY,fournisseurs et scénarios,"[""fournisseurs critiques"", ""single source"", ""stocks sécurité"", ""alternatives"", ""scénarios""]",False,False,True,20,LOG-MACRO-TRADE,LOG-DIGI,[],"Prestation structurée de plan de continuité supply chain comprenant cadrage, exécution, contrôle, documentation et réception.","plan de prévention, procédures et indicateurs",plan validé et preuves de mise en œuvre,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-STUDY,BTP-FEAS,Étude de faisabilité immobilière ou chantier,ENGINEERING,m² et sites,"[""objectif projet"", ""terrain/bâtiment"", ""programme"", ""budget"", ""contraintes""]",False,False,True,1,BTP-MACRO-DESIGN,BTP-STUDY,[],"Prestation structurée de étude de faisabilité immobilière ou chantier comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-STUDY,BTP-ARCH,Conception architecturale,DESIGN_ENGINEERING,"m², niveaux et espaces","[""programme"", ""surface"", ""style"", ""réglementation"", ""niveau de détail""]",False,False,True,2,BTP-MACRO-DESIGN,BTP-STUDY,[],"Prestation structurée de conception architecturale comprenant cadrage, exécution, contrôle, documentation et réception.","esquisses, plans, rendus et dossier de conception",plans validés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-STUDY,BTP-STRUCT,Étude de structure,ENGINEERING,m² et éléments,"[""type structure"", ""plans"", ""charges"", ""sol"", ""normes""]",False,False,True,3,BTP-MACRO-DESIGN,BTP-STUDY,[],"Prestation structurée de étude de structure comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-STUDY,BTP-GEO,Étude géotechnique,ENGINEERING,sondages et parcelles,"[""site"", ""surface"", ""projet"", ""sondages"", ""accès""]",False,False,True,4,BTP-MACRO-DESIGN,BTP-STUDY,[],"Prestation structurée de étude géotechnique comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-STUDY,BTP-MEP-DESIGN,"Études électricité, plomberie et CVC",ENGINEERING,m² et systèmes,"[""usage bâtiment"", ""puissance"", ""besoins eau"", ""climatisation"", ""plans""]",False,False,True,5,BTP-MACRO-DESIGN,BTP-STUDY,[],"Prestation structurée de études électricité, plomberie et cvc comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-COST,BTP-QS,"Métré, estimation et bordereau de prix",ENGINEERING,lots et m²,"[""plans disponibles"", ""lots"", ""niveau précision"", ""base prix"", ""deadline""]",False,False,True,6,BTP-MACRO-DESIGN,BTP-COST,[],"Prestation structurée de métré, estimation et bordereau de prix comprenant cadrage, exécution, contrôle, documentation et réception.","études, plans, notes de calcul et estimations",documents approuvés,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-COST,BTP-PM,Maîtrise d’œuvre et gestion de projet chantier,PROJECT_MANAGEMENT,"lots, mois et sites","[""périmètre"", ""planning"", ""intervenants"", ""budget"", ""reporting""]",False,True,True,7,BTP-MACRO-DESIGN,BTP-COST,[],"Prestation structurée de maîtrise d’œuvre et gestion de projet chantier comprenant cadrage, exécution, contrôle, documentation et réception.","planning, coordination, contrôle budget/qualité et reporting",rapports et PV,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-WORK,BTP-GC,Construction tous corps d’état,CONSTRUCTION,m² et lots,"[""plans"", ""surface"", ""lots"", ""délai"", ""conditions site""]",False,False,True,8,BTP-MACRO-WORK,BTP-WORK,[],"Prestation structurée de construction tous corps d’état comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-WORK,BTP-RENOV,Rénovation de bâtiment ou local,CONSTRUCTION,m² et espaces,"[""état existant"", ""travaux"", ""occupation"", ""finitions"", ""délai""]",False,False,True,9,BTP-MACRO-WORK,BTP-WORK,[],"Prestation structurée de rénovation de bâtiment ou local comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-WORK,BTP-FITOUT,Aménagement intérieur et fit-out,CONSTRUCTION,m² et postes,"[""usage"", ""plans"", ""mobilier"", ""finitions"", ""contraintes exploitation""]",False,False,True,10,BTP-MACRO-WORK,BTP-WORK,[],"Prestation structurée de aménagement intérieur et fit-out comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-MEP,BTP-ELEC,Installation et mise à niveau électrique,CONSTRUCTION,points et puissances,"[""puissance"", ""tableaux"", ""points"", ""mise à la terre"", ""tests""]",False,False,True,11,BTP-MACRO-WORK,BTP-MEP,[],"Prestation structurée de installation et mise à niveau électrique comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-MEP,BTP-PLUMB,"Plomberie, sanitaires et réseaux d’eau",CONSTRUCTION,points et réseaux,"[""plans"", ""points"", ""pression"", ""évacuation"", ""équipements""]",False,False,True,12,BTP-MACRO-WORK,BTP-MEP,[],"Prestation structurée de plomberie, sanitaires et réseaux d’eau comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-MEP,BTP-HVAC,"Climatisation, ventilation et traitement d’air",CONSTRUCTION,zones et kW,"[""surfaces"", ""occupation"", ""température"", ""qualité air"", ""équipements""]",False,False,True,13,BTP-MACRO-WORK,BTP-MEP,[],"Prestation structurée de climatisation, ventilation et traitement d’air comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-SAFE,BTP-FIRE,Détection et protection incendie,CONSTRUCTION,zones et équipements,"[""usage"", ""surface"", ""risques"", ""système existant"", ""évacuation""]",False,False,True,14,BTP-MACRO-SAFE,BTP-SAFE,[],"Prestation structurée de détection et protection incendie comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-SAFE,BTP-SECURITY,"Contrôle d’accès, alarme et sûreté bâtiment",CONSTRUCTION,"portes, zones et utilisateurs","[""zones"", ""portes"", ""badges"", ""intégrations"", ""supervision""]",False,False,True,15,BTP-MACRO-SAFE,BTP-SAFE,"[""BTP-FM""]","Prestation structurée de contrôle d’accès, alarme et sûreté bâtiment comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-ENERGY,BTP-SOLAR,Installation solaire photovoltaïque,ENERGY_PROJECT,kWc et sites,"[""consommation"", ""toiture"", ""puissance"", ""autoconsommation"", ""raccordement""]",False,False,True,16,BTP-MACRO-SAFE,BTP-ENERGY,[],"Prestation structurée de installation solaire photovoltaïque comprenant cadrage, exécution, contrôle, documentation et réception.","étude, équipements, installation, tests et mise en service",mesures et PV de mise en service,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-ENERGY,BTP-ENERGY-AUDIT,Audit énergétique de bâtiment,AUDIT,sites et compteurs,"[""factures énergie"", ""surface"", ""équipements"", ""horaires"", ""objectifs""]",False,False,True,17,BTP-MACRO-SAFE,BTP-ENERGY,[],"Prestation structurée de audit énergétique de bâtiment comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-FM,BTP-MAINT,Contrat de maintenance multi-technique,MANAGED_SERVICE,sites et équipements,"[""inventaire actifs"", ""fréquence"", ""SLA"", ""astreinte"", ""pièces""]",True,True,True,18,BTP-MACRO-ASSET,BTP-FM,[],"Prestation structurée de contrat de maintenance multi-technique comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-REAL,BTP-INSPECTION,Inspection technique et diagnostic bâtiment,AUDIT,m² et éléments,"[""objectif"", ""pathologies"", ""plans"", ""accès"", ""rapport attendu""]",False,False,True,19,BTP-MACRO-ASSET,BTP-REAL,[],"Prestation structurée de inspection technique et diagnostic bâtiment comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
BTP,BTP-REAL,BTP-LANDSCAPE,"Aménagement paysager, piscine et extérieurs",CONSTRUCTION,m² et zones,"[""terrain"", ""style"", ""végétation"", ""arrosage"", ""équipements""]",False,False,True,20,BTP-MACRO-ASSET,BTP-REAL,[],"Prestation structurée de aménagement paysager, piscine et extérieurs comprenant cadrage, exécution, contrôle, documentation et réception.","travaux exécutés, essais, DOE et réception","PV, photos et DOE",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-QMS,QHSE-ISO9001,Mise en place ISO 9001,COMPLIANCE_PROJECT,processus et sites,"[""périmètre"", ""processus"", ""documentation"", ""indicateurs"", ""certification cible""]",False,False,True,1,QHSE-MACRO-QE,QHSE-QMS,[],"Prestation structurée de mise en place iso 9001 comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-QMS,QHSE-PROCESS,Cartographie et optimisation des processus,ADVISORY,processus et départements,"[""processus"", ""interfaces"", ""irritants"", ""KPI"", ""outils""]",False,False,True,2,QHSE-MACRO-QE,QHSE-QMS,[],"Prestation structurée de cartographie et optimisation des processus comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-QMS,QHSE-SUPPLIER-QUALITY,Qualité fournisseurs,COMPLIANCE_PROJECT,fournisseurs et familles,"[""critères"", ""contrôles"", ""non-conformités"", ""audits"", ""KPI""]",False,False,True,3,QHSE-MACRO-QE,QHSE-QMS,[],"Prestation structurée de qualité fournisseurs comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-ENV,QHSE-ISO14001,Mise en place ISO 14001,COMPLIANCE_PROJECT,sites et aspects,"[""aspects environnementaux"", ""obligations"", ""objectifs"", ""déchets"", ""urgence""]",False,False,True,4,QHSE-MACRO-QE,QHSE-ENV,[],"Prestation structurée de mise en place iso 14001 comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-ENV,QHSE-ENV-AUDIT,Audit environnemental,AUDIT,sites et impacts,"[""activités"", ""émissions"", ""rejets"", ""déchets"", ""autorisations""]",False,False,True,5,QHSE-MACRO-QE,QHSE-ENV,[],"Prestation structurée de audit environnemental comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-ENV,QHSE-WASTE,Plan de gestion des déchets,ADVISORY,flux et tonnes,"[""types déchets"", ""quantités"", ""stockage"", ""prestataires"", ""traçabilité""]",False,False,True,6,QHSE-MACRO-QE,QHSE-ENV,[],"Prestation structurée de plan de gestion des déchets comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-OHS,QHSE-ISO45001,Mise en place ISO 45001,COMPLIANCE_PROJECT,sites et salariés,"[""dangers"", ""évaluation risques"", ""consultation"", ""incidents"", ""objectifs""]",False,False,True,7,QHSE-MACRO-HS,QHSE-OHS,[],"Prestation structurée de mise en place iso 45001 comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-OHS,QHSE-SAFETY-AUDIT,Audit santé et sécurité au travail,AUDIT,sites et postes,"[""activités"", ""dangers"", ""EPI"", ""formations"", ""incidents""]",False,False,True,8,QHSE-MACRO-HS,QHSE-OHS,[],"Prestation structurée de audit santé et sécurité au travail comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-OHS,QHSE-RISK-ASSESS,Évaluation des risques professionnels,AUDIT,postes et unités,"[""unités de travail"", ""tâches"", ""exposition"", ""mesures"", ""priorités""]",False,False,True,9,QHSE-MACRO-HS,QHSE-OHS,[],"Prestation structurée de évaluation des risques professionnels comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-OHS,QHSE-HSE-PLAN,Plan HSE chantier ou site,COMPLIANCE_PROJECT,sites et intervenants,"[""projet"", ""effectifs"", ""risques"", ""sous-traitants"", ""urgence""]",False,False,True,10,QHSE-MACRO-HS,QHSE-OHS,[],"Prestation structurée de plan hse chantier ou site comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-FOOD,QHSE-HACCP,Mise en place HACCP,COMPLIANCE_PROJECT,produits et lignes,"[""produits"", ""diagrammes"", ""dangers"", ""CCP"", ""traçabilité""]",False,False,True,11,QHSE-MACRO-HS,QHSE-FOOD,[],"Prestation structurée de mise en place haccp comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-FOOD,QHSE-ISO22000,Mise en place ISO 22000,COMPLIANCE_PROJECT,sites et produits,"[""périmètre"", ""PRP"", ""HACCP"", ""fournisseurs"", ""certification""]",False,False,True,12,QHSE-MACRO-HS,QHSE-FOOD,[],"Prestation structurée de mise en place iso 22000 comprenant cadrage, exécution, contrôle, documentation et réception.","système documenté, preuves de déploiement et préparation audit","documents, enregistrements et audit blanc",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
QHSE,QHSE-FOOD,QHSE-FOOD-AUDIT,Audit hygiène et sécurité alimentaire,AUDIT,sites et zones,"[""activité"", ""zones"", ""produits"", ""nettoyage"", ""contrôles""]",False,False,True,13,QHSE-MACRO-HS,QHSE-FOOD,[],"Prestation structurée de audit hygiène et sécurité alimentaire comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
